token1,token2,lemma1,lemma2,label
says,says,say,say,IDENTITY
says,says,say,say,IDENTITY
forbidden,puts,forbid,put,IDENTITY
says,says,say,say,IDENTITY
become,support,become,support,ENDED_BY
war,become,war,become,BEFORE
war,created,war,create,IDENTITY
says,says,say,say,IDENTITY
says,says,say,say,IDENTITY
events,organized,event,organize,ENDS
bloodletting,torn,bloodletting,tear,INCLUDES
appealing,stop,appeal,stop,BEFORE
move,holding,move,hold,IS_INCLUDED
remain,talks,remain,talk,BEFORE
conference,suggested,conference,suggest,INCLUDES
made,addresses,make,address,IDENTITY
stationed,steaming,station,steam,SIMULTANEOUS
carry,support,carry,support,SIMULTANEOUS
underestimate,keep,underestimate,keep,SIMULTANEOUS
say,putting,say,put,SIMULTANEOUS
putting,calculating,put,calculate,SIMULTANEOUS
pinpointing,find,pinpoint,find,IBEFORE
announced,made,announce,make,BEFORE
says,adds,say,add,IBEFORE
sized,back,size,back,BEFORE
respond,attack,respond,attack,IAFTER
attacking,attack,attack,attack,IDENTITY
hostilities,attacking,hostility,attack,BEGUN_BY
hostilities,attack,hostility,attack,BEGUN_BY
fight,calculate,fight,calculate,INCLUDES
fight,fight,fight,fight,IDENTITY
fight,move,fight,move,BEFORE
growing,assemble,grow,assemble,SIMULTANEOUS
seize,improve,seize,improve,IBEFORE
launch,hoping,launch,hope,SIMULTANEOUS
shake,appears,shake,appear,BEFORE
backing,conclude,back,conclude,SIMULTANEOUS
asked,replied,ask,reply,BEFORE
tried,said,try,say,BEFORE
proposal,called,proposal,call,INCLUDES
proposal,proposal,proposal,proposal,IDENTITY
occupation,occupation,occupation,occupation,SIMULTANEOUS
entice,linking,entice,link,SIMULTANEOUS
entice,proposal,entice,proposal,AFTER
supporting,calling,support,call,SIMULTANEOUS
shying,using,shy,use,SIMULTANEOUS
shying,acknowledged,shy,acknowledge,SIMULTANEOUS
implied,responded,imply,respond,IDENTITY
implied,asked,imply,ask,AFTER
stop,stop,stop,stop,SIMULTANEOUS
statement,said,statement,say,INCLUDES
stopping,interdiction,stop,interdiction,IDENTITY
speaking,said,speaking,say,INCLUDES
speaking,declined,speaking,decline,INCLUDES
speaking,said,speaking,say,INCLUDES
declined,said,decline,say,SIMULTANEOUS
request,stopping,request,stop,BEFORE
embargo,allowing,embargo,allow,IDENTITY
searching,pressure,search,pressure,AFTER
searching,clicked,search,click,SIMULTANEOUS
occupation,claimed,occupation,claim,BEFORE
problem,occupation,problem,occupation,IDENTITY
use,occupation,use,occupation,AFTER
announced,spurned,announce,spurn,AFTER
spurned,suggesting,spurn,suggest,INCLUDES
withdraw,withdraws,withdraw,withdraws,SIMULTANEOUS
initiative,announced,initiative,announce,INCLUDES
rally,launch,rally,launch,SIMULTANEOUS
proposal,end,proposal,end,BEFORE
assumed,offering,assume,offer,SIMULTANEOUS
role,offering,role,offer,INCLUDES
war,war,war,war,IDENTITY
war,war,war,war,IDENTITY
war,war,war,war,IDENTITY
crisis,crises,crisis,crisis,IDENTITY
crisis,crises,crisis,crisis,IDENTITY
negotiations,negotiations,negotiation,negotiation,IDENTITY
interdiction,interdiction,interdiction,interdiction,IDENTITY
occupation,occupation,occupation,occupation,IDENTITY
occupation,occupation,occupation,occupation,IDENTITY
proposal,proposal,proposal,proposal,IDENTITY
proposal,proposals,proposal,proposal,IDENTITY
sanctions,sanctions,sanction,sanction,IDENTITY
shipments,shipping,shipment,shipping,IDENTITY
scheduled,erupted,schedule,erupt,BEFORE
ending,crisis,end,crisis,AFTER
designed,rally,design,rally,BEFORE
crisis,confrontation,crisis,confrontation,IDENTITY
proposal,ploy,proposal,ploy,IDENTITY
request,gives,request,give,SIMULTANEOUS
request,enforcement,request,enforcement,BEFORE
leaving,coming,leave,come,IDENTITY
proposal,replacing,proposal,replace,INCLUDES
go,backing,go,back,IDENTITY
managed,invasion,manage,invasion,DURING
fight,start,fight,start,BEGUN_BY
allow,take,allow,take,SIMULTANEOUS
attack,allow,attack,allow,BEFORE
finds,see,find,see,BEFORE
see,accommodations,see,accommodation,SIMULTANEOUS
leaving,destroyed,leave,destroy,BEFORE
leaving,abandoned,leave,abandon,BEFORE
withdraw,withdraw,withdraw,withdraw,IDENTITY
withdraw,withdraw,withdraw,withdraw,IDENTITY
war,war,war,war,IDENTITY
war,war,war,war,IDENTITY
war,war,war,war,IDENTITY
war,war,war,war,INCLUDES
war,war,war,war,IDENTITY
war,war,war,war,INCLUDES
war,war,war,war,INCLUDES
war,war,war,war,IDENTITY
war,attack,war,attack,INCLUDES
war,attack,war,attack,IDENTITY
war,war,war,war,IS_INCLUDED
war,attack,war,attack,INCLUDES
attack,attack,attack,attack,IDENTITY
gone,know,go,know,SIMULTANEOUS
expected,see,expect,see,BEFORE
looked,expected,look,expect,BEFORE
face,back,face,back,AFTER
wants,increase,want,increase,BEFORE
appeared,war,appear,war,BEFORE
rebuilding,remains,rebuild,remain,BEFORE
remain,pays,remain,pay,IBEFORE
sanctions,embargo,sanction,embargo,SIMULTANEOUS
war,leaving,war,leave,IBEFORE
war,war,war,war,BEFORE
succeed,plunged,succeed,plunge,SIMULTANEOUS
expects,surrender,expect,surrender,BEFORE
drive,leaving,drive,leave,SIMULTANEOUS
taken,war,take,war,IS_INCLUDED
punched,pushed,punch,push,BEFORE
offensive,planned,offensive,plan,AFTER
failed,let,fail,let,BEFORE
talk,decided,talk,decide,AFTER
talk,took,talk,take,INCLUDES
spoke,talk,speak,talk,IS_INCLUDED
offered,considered,offer,consider,AFTER
began,invasion,begin,invasion,AFTER
continued,began,continue,begin,AFTER
setting,continued,set,continue,INCLUDES
broken,give,broken,give,SIMULTANEOUS
break,broken,break,broken,BEFORE
setting,break,set,break,BEFORE
maneuvering,issuing,maneuvering,issue,BEFORE
survive,war,survive,war,AFTER
returned,picked,return,pick,BEFORE
returned,visit,return,visit,AFTER
made,returned,make,return,AFTER
decided,decision,decide,decision,IDENTITY
asserted,interview,assert,interview,IS_INCLUDED
bargaining,war,bargaining,war,AFTER
held,use,hold,use,BEFORE
held,use,hold,use,BEFORE
rounded,held,round,hold,IBEFORE
begun,face,begin,face,BEFORE
begun,guarantees,begin,guarantee,SIMULTANEOUS
sweep,punch,sweep,punch,SIMULTANEOUS
attack,use,attack,use,INCLUDES
fight,struggle,fight,struggle,SIMULTANEOUS
urged,address,urge,address,INCLUDES
sitting,considered,sit,consider,SIMULTANEOUS
used,turned,use,turn,BEFORE
stay,appears,stay,appear,AFTER
return,destroy,return,destroy,SIMULTANEOUS
doing,destroy,do,destroy,BEFORE
doing,return,do,return,BEFORE
told,went,tell,go,BEFORE
sanctions,sanctions,sanction,sanction,IDENTITY
destroying,hope,destroy,hope,SIMULTANEOUS
said,insisted,say,insist,BEFORE
crossing,trap,cross,trap,BEFORE
operating,drive,operate,drive,BEFORE
driving,set,drive,set,BEFORE
driving,pursuit,drive,pursuit,BEFORE
worries,notes,worry,note,SIMULTANEOUS
suffer,encounter,suffer,encounter,AFTER
suffer,become,suffer,become,AFTER
rejection,enabled,rejection,enable,SIMULTANEOUS
rejection,effort,rejection,effort,IAFTER
invasion,invasion,invasion,invasion,IDENTITY
invasion,war,invasion,war,IS_INCLUDED
campaign,campaign,campaign,campaign,IDENTITY
sanctions,sanctions,sanction,sanction,IDENTITY
offended,believe,offend,believe,SIMULTANEOUS
asked,says,ask,say,IDENTITY
told,add,tell,add,IDENTITY
invasion,restoration,invasion,restoration,BEFORE
assume,stay,assume,stay,BEFORE
cause,using,cause,use,IAFTER
seem,engaged,seem,engage,SIMULTANEOUS
implore,urged,implore,urge,IDENTITY
campaign,situation,campaign,situation,IDENTITY
came,decision,come,decision,BEFORE
war,crisis,war,crisis,IDENTITY
necessary,decision,necessary,decision,DURING
unaffected,initiative,unaffected,initiative,AFTER
forestalled,said,forestall,say,BEFORE
broken,proceed,broken,proceed,BEFORE
continued,diplomacy,continue,diplomacy,DURING_INV
cabling,offered,cable,offer,BEFORE
objections,seemed,objection,seem,DURING_INV
offered,objections,offer,objection,AFTER
spoke,say,speak,say,IDENTITY
decided,unacceptable,decide,unacceptable,AFTER
attack,said,attack,say,BEFORE
attack,said,attack,say,BEFORE
assault,begun,assault,begin,BEGUN_BY
war,said,war,say,BEFORE
pays,cover,pay,cover,SIMULTANEOUS
appeared,began,appear,begin,BEFORE
relying,make,rely,make,BEFORE
appeared,push,appear,push,BEFORE
expected,have,expect,have,DURING_INV
complete,transaction,complete,transaction,ENDS
said,said,say,say,SIMULTANEOUS
approved,acquisition,approve,acquisition,AFTER
said,approved,say,approve,AFTER
approved,requested,approve,request,AFTER
beneficiaries,action,beneficiary,action,AFTER
action,denied,action,deny,AFTER
came,filed,come,file,AFTER
action,came,action,come,BEGUN_BY
approved,action,approve,action,IDENTITY
action,action,action,action,IDENTITY
said,turned,say,turn,AFTER
direct,assisted,direct,assist,SIMULTANEOUS
direct,direct,direct,direct,IDENTITY
said,said,say,say,SIMULTANEOUS
said,expect,say,expect,SIMULTANEOUS
declines,growth,decline,growth,SIMULTANEOUS
said,reported,say,report,AFTER
enters,downturn,enter,downturn,BEGINS
left,enters,leave,enter,SIMULTANEOUS
expansion,left,expansion,leave,BEFORE
direct,succeed,direct,succeed,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
direct,maintained,direct,maintain,ENDED_BY
direct,achieved,direct,achieve,ENDED_BY
direct,effort,direct,effort,SIMULTANEOUS
resigned,stepping,resigned,step,BEFORE
resume,running,resume,run,BEFORE
announced,agreement,announce,agreement,AFTER
launched,agreement,launch,agreement,AFTER
offer,launched,offer,launch,BEGUN_BY
offer,offer,offer,offer,IDENTITY
offer,expire,offer,expire,BEFORE
offer,advertised,offer,advertise,BEFORE
offer,offer,offer,offer,IDENTITY
began,offer,begin,offer,BEGINS
cut,loss,cut,loss,AFTER
cut,cut,cut,cut,IDENTITY
declared,begin,declare,begin,BEFORE
said,said,say,say,SIMULTANEOUS
receive,owned,receive,own,IS_INCLUDED
said,said,say,say,SIMULTANEOUS
conversion,takes,conversion,take,IDENTITY
redeem,conversion,redeem,conversion,BEFORE
said,said,say,say,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
raise,placement,raise,placement,SIMULTANEOUS
merge,formed,merge,form,AFTER
receive,closing,receive,closing,IAFTER
said,said,say,say,SIMULTANEOUS
said,approved,say,approve,AFTER
merge,transaction,merge,transaction,SIMULTANEOUS
hit,increase,hit,increase,AFTER
results,results,result,result,SIMULTANEOUS
loss,results,loss,result,SIMULTANEOUS
named,succeeds,name,succeed,BEFORE
succeeds,stepped,succeed,step,AFTER
takes,effect,take,effect,IDENTITY
named,appointment,name,appointment,IDENTITY
said,slipped,say,slip,AFTER
rose,trading,rise,trading,IS_INCLUDED
hurt,disposal,hurt,disposal,AFTER
disposal,restructuring,disposal,restructuring,IS_INCLUDED
said,said,say,say,IDENTITY
said,added,say,add,IBEFORE
helped,keep,help,keep,SIMULTANEOUS
fueled,cut,fuel,cut,AFTER
growth,fueled,growth,fuel,SIMULTANEOUS
jumped,gained,jump,gain,IDENTITY
jumped,growth,jump,growth,IDENTITY
gain,sale,gain,sale,IAFTER
losses,disposal,los,disposal,IAFTER
charges,charges,charge,charge,IDENTITY
said,said,say,say,SIMULTANEOUS
said,changed,say,change,AFTER
said,said,say,say,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
said,built,say,build,AFTER
said,said,say,say,SIMULTANEOUS
estimated,said,estimate,say,SIMULTANEOUS
drop,result,drop,result,BEFORE
estimated,said,estimate,say,SIMULTANEOUS
fell,lost,fall,lose,SIMULTANEOUS
advanced,declined,advance,decline,SIMULTANEOUS
rose,advanced,rise,advance,SIMULTANEOUS
transaction,assumed,transaction,assume,SIMULTANEOUS
merged,meeting,merge,meeting,AFTER
merged,transaction,merge,transaction,IDENTITY
transaction,acquired,transaction,acquire,SIMULTANEOUS
delisted,close,delist,close,AFTER
pay,pay,pay,pay,SIMULTANEOUS
meeting,cleared,meeting,clear,INCLUDES
buy-back,paid,buy-back,pay,INCLUDES
declined,said,decline,say,BEFORE
declined,added,decline,add,IBEFORE
declined,saying,decline,say,SIMULTANEOUS
bought,moves,buy,move,IDENTITY
rose,close,rise,close,ENDED_BY
action,followed,action,follow,IDENTITY
action,announcement,action,announcement,AFTER
bought,action,buy,action,IDENTITY
making,run,make,run,IDENTITY
tendered,rejected,tender,reject,BEFORE
offer,offer,offer,offer,IDENTITY
offer,offer,offer,offer,IDENTITY
tendered,offer,tender,offer,IS_INCLUDED
said,said,say,say,SIMULTANEOUS
offer,offer,offer,offer,IDENTITY
extended,set,extend,set,AFTER
proposed,proposal,propose,proposal,IDENTITY
said,said,say,say,SIMULTANEOUS
pay,redeemed,pay,redeem,BEFORE
proposed,offer,propose,offer,AFTER
changing,transaction,change,transaction,AFTER
change,change,change,change,SIMULTANEOUS
departure,departure,departure,departure,IDENTITY
departure,departure,departure,departure,IDENTITY
said,said,say,say,BEFORE
departure,departure,departure,departure,IDENTITY
said,said,say,say,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
said,resigned,say,resign,AFTER
departure,departure,departure,departure,IDENTITY
said,rejected,say,reject,BEFORE
said,added,say,add,BEFORE
departure,departure,departure,departure,IDENTITY
resigned,departure,resign,departure,IDENTITY
said,departure,say,departure,AFTER
split,said,split,say,AFTER
said,said,say,say,SIMULTANEOUS
appointment,followed,appointment,follow,IAFTER
resigned,move,resign,move,IDENTITY
said,said,say,say,SIMULTANEOUS
conditional,tendered,conditional,tender,BEFORE
put,deter,put,deter,BEFORE
said,said,say,say,SIMULTANEOUS
gain,sale,gain,sale,SIMULTANEOUS
offset,gain,offset,gain,SIMULTANEOUS
loss,offset,loss,offset,SIMULTANEOUS
loss,magnified,loss,magnify,SIMULTANEOUS
loss,loss,loss,loss,IDENTITY
loss,loss,loss,loss,INCLUDES
reported,said,report,say,SIMULTANEOUS
reported,softening,report,softening,AFTER
amortization,loss,amortization,loss,IS_INCLUDED
loss,loss,loss,loss,IDENTITY
record,write,record,write,INCLUDES
said,said,say,say,SIMULTANEOUS
costs,reimbursed,cost,reimburse,BEFORE
said,said,say,say,SIMULTANEOUS
buy,swap,buy,swap,IS_INCLUDED
exercised,completion,exercise,completion,BEFORE
said,said,say,say,IDENTITY
said,estimated,say,estimate,IDENTITY
swap,transaction,swap,transaction,IDENTITY
transaction,issue,transaction,issue,BEFORE
said,said,say,say,SIMULTANEOUS
facing,said,face,say,INCLUDES
said,said,say,say,SIMULTANEOUS
sale,sale,sale,sale,AFTER
sold,sale,sell,sale,IDENTITY
extended,increase,extend,increase,SIMULTANEOUS
lent,convertible,lend,convertible,IDENTITY
sold,lent,sell,lend,SIMULTANEOUS
sale,represents,sale,represent,IDENTITY
sold,sale,sell,sale,IDENTITY
acquisition,derived,acquisition,derive,AFTER
acquisition,raises,acquisition,raise,IBEFORE
offer,acquisition,offer,acquisition,IDENTITY
offer,has,offer,have,BEFORE
raised,said,raise,say,IBEFORE
outbid,offer,outbid,offer,AFTER
raised,said,raise,say,AFTER
said,said,say,say,SIMULTANEOUS
took,reported,take,report,SIMULTANEOUS
took,charge,take,charge,IDENTITY
took,added,take,add,SIMULTANEOUS
added,eliminated,add,eliminate,SIMULTANEOUS
charges,expects,charge,expect,BEFORE
continue,slow,continue,slow,DURING_INV
said,said,say,say,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
payments,reduce,payment,reduce,IBEFORE
completed,acquisition,complete,acquisition,ENDS
died,failed,die,fail,BEFORE
hit,died,hit,die,BEFORE
introduction,hit,introduction,hit,BEFORE
bounced,introduction,bounce,introduction,AFTER
plunged,bounced,plunge,bounce,BEFORE
plagued,plunged,plague,plunge,BEFORE
unveiled,plagued,unveil,plague,BEFORE
hit,unveiled,hit,unveil,AFTER
receive,payments,receive,payment,IS_INCLUDED
receive,payments,receive,payment,IS_INCLUDED
payments,available,payment,available,BEFORE
receive,named,receive,name,AFTER
filed,named,file,name,BEFORE
owed,receive,owe,receive,BEFORE
owed,owed,owe,owe,IDENTITY
owed,receive,owe,receive,BEFORE
filed,provides,file,provide,DURING_INV
filed,filed,file,file,IDENTITY
filed,approved,file,approve,BEFORE
locked,litigation,lock,litigation,SIMULTANEOUS
unresolved,effort,unresolved,effort,SIMULTANEOUS
take,assuming,take,assume,INCLUDES
take,paying,take,pay,AFTER
offer,formed,offer,form,AFTER
offer,tendering,offer,tender,SIMULTANEOUS
litigation,dispute,litigation,dispute,IDENTITY
rose,offset,rise,offset,AFTER
move,result,move,result,BEFORE
laying,move,lay,move,IDENTITY
result,spread,result,spread,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
heard,suggest,hear,suggest,BEFORE
moves,trimmed,move,trim,IBEFORE
said,said,say,say,SIMULTANEOUS
said,said,say,say,IBEFORE
replaced,trim,replace,trim,SIMULTANEOUS
offer,leave,offer,leave,BEFORE
leave,replaced,leave,replace,BEFORE
move,move,move,move,IDENTITY
questioned,said,question,say,INCLUDES
questioned,end,question,end,BEFORE
said,questioned,say,question,BEFORE
said,called,say,call,SIMULTANEOUS
offer,offering,offer,offer,SIMULTANEOUS
participate,increase,participate,increase,INCLUDES
said,said,say,say,SIMULTANEOUS
estimate,determine,estimate,determine,AFTER
said,said,say,say,SIMULTANEOUS
offer,move,offer,move,IS_INCLUDED
result,charge,result,charge,BEGINS
strategy,eliminated,strategy,eliminate,DURING_INV
said,said,say,say,IDENTITY
become,injecting,become,inject,BEFORE
finalized,open,finalize,open,BEFORE
said,said,say,say,INCLUDES
finalized,talks,finalize,talk,BEFORE
talks,settlement,talk,settlement,DURING_INV
contribute,take,contribute,take,SIMULTANEOUS
Sales,increase,sale,increase,SIMULTANEOUS
decline,reflecting,decline,reflect,SIMULTANEOUS
decline,earnings,decline,earnings,IS_INCLUDED
gain,disposal,gain,disposal,SIMULTANEOUS
required,spending,require,spending,SIMULTANEOUS
results,gain,result,gain,INCLUDES
said,attributed,say,attribute,SIMULTANEOUS
said,said,say,say,IDENTITY
said,added,say,add,IBEFORE
said,said,say,say,IDENTITY
split,split,split,split,IDENTITY
declared,split,declare,split,SIMULTANEOUS
declared,boosted,declare,boost,SIMULTANEOUS
split,split,split,split,IDENTITY
split,split,split,split,IDENTITY
split,raise,split,raise,BEFORE
split,split,split,split,IDENTITY
innovated,thought,innovate,think,AFTER
innovated,inadvertence,innovate,inadvertence,AFTER
innovated,elimination,innovate,elimination,INCLUDES
innovated,redemptions,innovate,redemption,INCLUDES
listed,named,list,name,INCLUDES
recognized,listed,recognize,list,AFTER
pleased,recognized,please,recognize,AFTER
charges,modernization,charge,modernization,INCLUDES
enhanced,charges,enhance,charge,AFTER
charges,taken,charge,take,IDENTITY
continued,discounting,continue,discounting,AFTER
said,added,say,add,IDENTITY
gains,sales,gain,sale,AFTER
results,gains,result,gain,IDENTITY
gain,results,gain,result,AFTER
gain,gain,gain,gain,IDENTITY
said,attributed,say,attribute,INCLUDES
gain,income,gain,income,IS_INCLUDED
said,said,say,say,IDENTITY
continued,depressed,continue,depress,INCLUDES
restructuring,restructuring,restructuring,restructuring,IDENTITY
hold,restructuring,hold,restructuring,AFTER
said,said,say,say,IDENTITY
added,said,add,say,IDENTITY
had,operations,have,operation,AFTER
loss,loss,loss,loss,AFTER
had,loss,have,loss,IDENTITY
sale,restructuring,sale,restructuring,IS_INCLUDED
sell,sale,sell,sale,IDENTITY
