tempMarkerText,tempmarkerpos_BETWEEN,tempmarkerpos_BEFORE,tempmarkerpos_AFTER,tempmarkerpos_BEGIN,tempmarkerpos_BEGIN-BETWEEN,tempmarkerpos_BEGIN-BEFORE,label
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
by,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,AFTER
during,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
when,0,1,0,0,0,0,BEGUN_BY
when,0,0,1,0,0,0,ENDED_BY
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
as,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
after,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
at,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,SIMULTANEOUS
by,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
for,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
first,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,AFTER
earlier,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IAFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,DURING
next,0,0,0,0,0,0,DURING
in,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
from,0,0,1,0,0,0,IAFTER
earlier,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
for,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
first,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,IS_INCLUDED
to,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,ENDS
by,0,0,1,0,0,0,ENDS
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
next,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
for,1,0,0,0,0,0,ENDED_BY
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
as soon as,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING_INV
for,1,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
by,1,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
by,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
since,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,ENDED_BY
in,1,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
early,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
at,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
previously,0,0,0,1,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
then,0,0,0,1,0,0,ENDED_BY
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
since,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
also,0,1,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
for,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
from,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
because,0,0,0,1,0,0,DURING_INV
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,IS_INCLUDED
as,0,0,1,0,0,0,ENDS
as,0,0,1,0,0,0,BEGINS
O,0,0,0,0,0,0,IS_INCLUDED
at,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
first,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
within,1,0,0,0,0,0,ENDED_BY
further,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
at,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
from,0,0,1,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
as,0,1,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
next,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
for,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
from,1,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,BEGUN_BY
to,1,0,0,0,0,0,BEFORE
to,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
before,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
first,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,ENDED_BY
by,0,0,1,0,0,0,IS_INCLUDED
next,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,DURING_INV
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
as,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
thereafter,0,0,1,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,BEFORE
for,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
under,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
in,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEGINS
after,0,0,0,1,0,0,ENDS
after,0,0,0,1,0,0,ENDS
after,0,0,0,1,0,0,BEGINS
O,0,0,0,0,0,0,BEFORE
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
to,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
as,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
later,0,0,0,1,0,0,IS_INCLUDED
after,0,0,0,1,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
because,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
as,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
on,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
on,0,0,1,0,0,0,IS_INCLUDED
on,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,DURING_INV
when,0,1,0,0,0,0,IS_INCLUDED
at,1,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,DURING
O,0,0,0,0,0,0,BEFORE
after,0,0,1,0,0,0,ENDS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
next,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
to,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
at,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEGUN_BY
