token1,token2,lemma1,lemma2,label
invaded,nineteen seventy-nine,invade,nineteen seventy-nine,INCLUDES
dominated,centuries,dominate,century,DURING_INV
search,O,search,O,IS_INCLUDED
used,O,use,O,BEFORE
speak,today,speak,today,IS_INCLUDED
have,today,have,today,IS_INCLUDED
Think,today,think,today,IS_INCLUDED
patrolling,now,patrol,now,DURING
bolstering,O,bolster,O,INCLUDES
eager,now,eager,now,DURING
half,the year two thousand,half,the year two thousand,ENDED_BY
abandoned,now,abandon,now,IS_INCLUDED
come,today,come,today,BEFORE
election,this September,election,this september,IS_INCLUDED
demonstrating,today,demonstrate,today,IS_INCLUDED
war,O,war,O,BEFORE
promise,O,promise,O,BEFORE
say,O,say,O,IS_INCLUDED
slipping,O,slip,O,INCLUDES
reports,O,report,O,IS_INCLUDED
cascaded,O,cascade,O,IS_INCLUDED
cascaded,today,cascade,today,IS_INCLUDED
warning,O,warn,O,INCLUDES
say,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
expelled,O,expel,O,AFTER
decision,O,decision,O,AFTER
called,O,call,O,BEFORE
killings,last week,killing,last week,IS_INCLUDED
used,O,use,O,AFTER
According,O,accord,O,BEFORE
hearing,O,hearing,O,BEFORE
says,O,say,O,BEFORE
targeting,Now,target,now,DURING_INV
says,O,say,O,BEFORE
bought,O,buy,O,BEFORE
laid,O,lay,O,BEFORE
funded,O,fund,O,INCLUDES
vote,tomorrow,vote,tomorrow,IS_INCLUDED
located,now,locate,now,IS_INCLUDED
vote,Tomorrow,vote,tomorrow,IS_INCLUDED
delivered,O,deliver,O,BEFORE
say,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
afraid,O,afraid,O,BEFORE
reports,O,report,O,IS_INCLUDED
offensive,O,offensive,O,INCLUDES
gunfire,O,gunfire,O,IS_INCLUDED
planned,O,plan,O,BEFORE
worried,O,worried,O,INCLUDES
saying,mid afternoon,say,mid afternoon,IS_INCLUDED
beginnings,O,beginning,O,AFTER
thought,O,think,O,IS_INCLUDED
confirmed,O,confirm,O,IS_INCLUDED
operation,mid afternoon,operation,mid afternoon,ENDED_BY
met,Sunday,meet,sunday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
encountering,O,encounter,O,DURING
met,last week,meet,last week,IS_INCLUDED
described,Monday,describe,monday,IS_INCLUDED
outnumber,O,outnumber,O,DURING
told,Wednesday,tell,wednesday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
informed,O,inform,O,BEFORE
said,Monday,say,monday,IS_INCLUDED
said,Monday,say,monday,BEFORE
sought,Monday,seek,monday,BEFORE
said,Monday,say,monday,BEFORE
on,Monday,on,monday,IS_INCLUDED
calling,Monday,call,monday,IS_INCLUDED
compete,this year,compete,this year,IS_INCLUDED
rally,two day,rally,two day,DURING
rally,two day,rally,two day,DURING
gathered,O,gather,O,BEFORE
reports,O,report,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
state,two days,state,two day,BEFORE
announced,O,announce,O,BEFORE
have,now,have,now,BEFORE
beginning,now,begin,now,IS_INCLUDED
crimes,last year,crimes,last year,IS_INCLUDED
received,O,receive,O,BEFORE
joining,O,join,O,INCLUDES
sold,a year,sell,a year,IS_INCLUDED
helped,O,help,O,BEFORE
jumped,this year,jump,this year,DURING_INV
dropping,the nineties,drop,the ninety,DURING
grew,last year,grow,last year,IS_INCLUDED
followed,More recently,follow,much recently,IS_INCLUDED
monitored,O,monitor,O,BEFORE
rise,the past year,rise,the past year,DURING
says,O,say,O,BEFORE
used,O,use,O,INCLUDES
mentioned,O,mention,O,BEFORE
expansion,O,expansion,O,BEFORE
have,the past,have,the past,IS_INCLUDED
equal,today,equal,today,IS_INCLUDED
violations,the past twenty years,violation,the past twenty year,IS_INCLUDED
says,O,say,O,BEFORE
make,O,make,O,INCLUDES
says,O,say,O,BEFORE
organized,O,organize,O,INCLUDES
dependent,O,dependent,O,IS_INCLUDED
facing,O,face,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
bloodletting,O,bloodletting,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
appealing,O,appeal,O,IS_INCLUDED
says,O,say,O,BEFORE
said,O,say,O,BEFORE
called,O,call,O,BEFORE
asked,O,ask,O,AFTER
meet,Monday,meet,monday,IS_INCLUDED
talks,next week,talk,next week,IS_INCLUDED
scheduled,O,schedule,O,BEFORE
stationed,O,station,O,BEFORE
head,O,head,O,AFTER
confirmed,the weekend,confirm,the weekend,IS_INCLUDED
taking,O,take,O,INCLUDES
indicated,O,indicate,O,BEFORE
go,the end of the month,go,the end of the month,AFTER
put,the end of the month,put,the end of the month,ENDED_BY
back,O,back,O,AFTER
sized,O,size,O,BEFORE
leave,O,leave,O,INCLUDES
become,O,become,O,AFTER
said,the weekend,say,the weekend,IS_INCLUDED
backing,O,back,O,BEFORE
asked,yesterday,ask,yesterday,IS_INCLUDED
said,yesterday,say,yesterday,IS_INCLUDED
tried,yesterday,try,yesterday,IS_INCLUDED
invited,Friday,invite,friday,BEFORE
tried,Friday,try,friday,IS_INCLUDED
help,O,help,O,AFTER
said,yesterday,say,yesterday,IS_INCLUDED
trying,yesterday,try,yesterday,INCLUDES
asked,yesterday,ask,yesterday,IS_INCLUDED
implied,yesterday,imply,yesterday,IS_INCLUDED
said,O,say,O,BEFORE
statement,O,statement,O,BEFORE
speaking,O,speaking,O,BEFORE
maintains,O,maintain,O,BEFORE
imposed,yesterday,impose,yesterday,INCLUDES
asked,yesterday,ask,yesterday,BEFORE
disclosed,yesterday,disclose,yesterday,IS_INCLUDED
searching,O,search,O,BEFORE
withdraw,yesterday,withdraw,yesterday,AFTER
announced,yesterday,announce,yesterday,IS_INCLUDED
assumed,O,assume,O,BEFORE
hopes,O,hope,O,IS_INCLUDED
triggers,O,trigger,O,IS_INCLUDED
begin,O,begin,O,IAFTER
leaving,O,leave,O,IS_INCLUDED
drags,O,drag,O,AFTER
said,O,say,O,BEFORE
declared,O,declare,O,BEFORE
has,O,have,O,IS_INCLUDED
allowed,O,allow,O,IS_INCLUDED
finds,O,find,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
guessing,O,guessing,O,IS_INCLUDED
planning,O,plan,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
surrender,the next few days,surrender,the next few day,IS_INCLUDED
offensive,Saturday night,offensive,saturday night,IS_INCLUDED
began,last August,begin,last august,IS_INCLUDED
withdraw,noon Saturday,withdraw,noon saturday,AFTER
withdraw,a week,withdraw,a week,IS_INCLUDED
picked,a week or so ago,pick,a week or so ago,IS_INCLUDED
decided,Feb. 11,decide,feb. 11,IS_INCLUDED
begun,O,begin,O,BEFORE
sitting,O,sit,O,INCLUDES
became,the weekend,become,the weekend,IS_INCLUDED
said,late,say,late,IS_INCLUDED
said,O,say,O,BEFORE
dictating,O,dictate,O,IS_INCLUDED
offended,O,offend,O,BEFORE
participating,O,participate,O,IS_INCLUDED
asked,O,ask,O,BEFORE
entrenched,O,entrench,O,IS_INCLUDED
appears,O,appear,O,IS_INCLUDED
disavow,O,disavow,O,IS_INCLUDED
declaring,the weekend,declare,the weekend,IS_INCLUDED
said,O,say,O,BEFORE
cause,O,cause,O,AFTER
has,O,have,O,IS_INCLUDED
seem,O,seem,O,IS_INCLUDED
unleashed,O,unleash,O,IS_INCLUDED
said,O,say,O,BEFORE
believed,O,believe,O,IS_INCLUDED
deliver,O,deliver,O,AFTER
appears,O,appear,O,IS_INCLUDED
seen,O,see,O,AFTER
remains,O,remain,O,IS_INCLUDED
commit,O,commit,O,AFTER
continues,O,continue,O,IS_INCLUDED
have,O,have,O,IS_INCLUDED
assumed,O,assume,O,BEFORE
growing,O,grow,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
offensive,Saturday night,offensive,saturday night,BEGUN_BY
start,Saturday night,start,saturday night,DURING
say,O,say,O,IS_INCLUDED
keeping,O,keep,O,AFTER
considers,O,consider,O,IS_INCLUDED
forestalled,O,forestall,O,BEFORE
starting,noon Saturday,start,noon saturday,DURING
argued,O,argue,O,BEFORE
seen,O,see,O,BEFORE
hopes,O,hope,O,IS_INCLUDED
hopes,O,hope,O,IS_INCLUDED
happens,O,happen,O,AFTER
written,O,write,O,BEFORE
says,O,say,O,IS_INCLUDED
retire,O,retire,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
has,O,have,O,IS_INCLUDED
tragedy,O,tragedy,O,IS_INCLUDED
said,O,say,O,BEFORE
complete,year-end,complete,year-end,BEFORE
totaled,1988,total,1988,IS_INCLUDED
said,O,say,O,BEFORE
eligible,now,eligible,now,BEGUN_BY
said,O,say,O,BEFORE
said,O,say,O,BEFORE
according,O,accord,O,IS_INCLUDED
reached,O,reach,O,BEFORE
said,O,say,O,BEFORE
resigned,last year,resign,last year,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
high,52-week,high,52-week,IS_INCLUDED
wallowing,O,wallow,O,INCLUDES
cut,recently,cut,recently,SIMULTANEOUS
declines,each of the past three years,decline,each of the past three year,IS_INCLUDED
left,O,leave,O,BEFORE
direct,O,direct,O,AFTER
said,O,say,O,BEFORE
spending,O,spending,O,IS_INCLUDED
said,O,say,O,BEFORE
announced,previously,announce,previously,SIMULTANEOUS
owns,currently,own,currently,IS_INCLUDED
expire,the end of November,expire,the end of november,ENDED_BY
advertised,today,advertise,today,IS_INCLUDED
began,O,begin,O,BEFORE
launched,O,launch,O,IS_INCLUDED
scheduled,O,schedule,O,IS_INCLUDED
adopted,O,adopt,O,BEFORE
loss,third-quarter,loss,third-quarter,ENDS
said,O,say,O,BEFORE
payable,Jan. 2,payable,jan. 2,IS_INCLUDED
cut,O,cut,O,BEFORE
reported,O,report,O,BEFORE
said,O,say,O,BEFORE
begin,the end of this week,begin,the end of this week,IS_INCLUDED
owns,O,own,O,INCLUDES
expire,Nov. 21,expire,nov. 21,SIMULTANEOUS
mailing,the end of this week,mail,the end of this week,IS_INCLUDED
declined,O,decline,O,BEFORE
set,O,set,O,AFTER
has,O,have,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
closing,December,closing,december,IS_INCLUDED
said,O,say,O,BEFORE
expected,O,expect,O,IS_INCLUDED
agreement,O,agreement,O,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
terminated,Sept. 27 COMMA 1989,terminate,sept. 27 COMMA 1989,IS_INCLUDED
income,a year earlier,income,a year earlier,ENDS
loss,third-quarter,loss,third-quarter,ENDS
posted,O,post,O,IS_INCLUDED
stepped,March,step,march,IS_INCLUDED
succeeds,Nov. 13,succeed,nov. 13,IS_INCLUDED
effect,Nov. 13,effect,nov. 13,IS_INCLUDED
named,O,name,O,BEFORE
acquisition,Sept. 27 COMMA 1989,acquisition,sept. 27 COMMA 1989,BEFORE
gain,1988,gain,1988,IS_INCLUDED
said,O,say,O,BEFORE
losses,the latest period,los,the late period,IS_INCLUDED
operations,this year,operation,this year,IS_INCLUDED
contributed,last year,contribute,last year,IS_INCLUDED
fell,O,fall,O,BEFORE
ended,the six months,end,the six month,ENDS
gains,the latest period,gain,the late period,IS_INCLUDED
ended,Oct. 1,end,oct. 1,SIMULTANEOUS
income,the six months,income,the six month,SIMULTANEOUS
said,O,say,O,BEFORE
trading,yesterday,trading,yesterday,IS_INCLUDED
paying,O,pay,O,INCLUDES
fell,O,fall,O,BEFORE
charges,the latest quarter,charge,the late quarter,IS_INCLUDED
jumped,the third quarter,jump,the 3 quarter,ENDED_BY
said,O,say,O,BEFORE
fell,yesterday,fall,yesterday,IS_INCLUDED
earned,fiscal 1989,earn,fiscal 1989,SIMULTANEOUS
post,the current fiscal year,post,the current fiscal year,IS_INCLUDED
ending,June 30 COMMA 1990,end,june 30 COMMA 1990,ENDED_BY
ending,the year,end,the year,ENDS
fall,the year,fall,the year,IS_INCLUDED
said,O,say,O,BEFORE
phasing,O,phase,O,INCLUDES
result,the fiscal year,result,the fiscal year,IS_INCLUDED
earned,fiscal 1988,earn,fiscal 1988,SIMULTANEOUS
estimated,O,estimate,O,BEFORE
attributed,O,attribute,O,BEFORE
results,year-ago,result,year-ago,ENDED_BY
loss,the 1988 period,loss,the 1988 period,SIMULTANEOUS
loss,last year,loss,last year,SIMULTANEOUS
fell,the latest quarter,fall,the late quarter,IS_INCLUDED
fell,third-quarter,fall,third-quarter,IS_INCLUDED
advanced,third-quarter,advance,third-quarter,IS_INCLUDED
charge,fourth-quarter,charge,fourth-quarter,IS_INCLUDED
estimated,O,estimate,O,BEFORE
rose,third-quarter,rise,third-quarter,IS_INCLUDED
rose,O,rise,O,BEFORE
charge,the 1988 second quarter,charge,the 1988 2 quarter,IS_INCLUDED
disclosed,O,disclose,O,IS_INCLUDED
owned,O,own,O,BEFORE
said,O,say,O,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
close,yesterday,close,yesterday,IS_INCLUDED
pay,O,pay,O,AFTER
valued,currently,value,currently,IS_INCLUDED
pay,O,pay,O,AFTER
said,O,say,O,BEFORE
declined,yesterday,decline,yesterday,IS_INCLUDED
declined,O,decline,O,BEFORE
rose,yesterday,rise,yesterday,IS_INCLUDED
seeking,O,seek,O,INCLUDES
said,O,say,O,BEFORE
on,O,on,O,IS_INCLUDED
prove,O,prove,O,IS_INCLUDED
offer,5 p.m. EST Nov. 9,offer,5 p.m. est nov. 9,ENDS
expire,Nov. 6,expire,nov. 6,SIMULTANEOUS
said,O,say,O,AFTER
closed,O,close,O,BEFORE
submit,O,submit,O,AFTER
said,O,say,O,BEFORE
changing,Previously,change,previously,AFTER
offered,Previously,offer,previously,SIMULTANEOUS
redeemed,five years,redeem,five year,SIMULTANEOUS
assume,O,assume,O,AFTER
closed,O,close,O,BEFORE
rose,O,rise,O,BEFORE
said,now,say,now,IS_INCLUDED
becomes,O,become,O,AFTER
becomes,O,become,O,AFTER
said,O,say,O,BEFORE
said,O,say,O,BEFORE
tenure,several-year,tenure,several-year,SIMULTANEOUS
manager,six months,manager,six month,DURING
named,O,name,O,BEFORE
serve,O,serve,O,BEFORE
on,O,on,O,IS_INCLUDED
said,O,say,O,BEFORE
set,O,set,O,BEFORE
hold,already,hold,already,SIMULTANEOUS
said,O,say,O,BEFORE
launched,O,launch,O,BEFORE
expire,yesterday,expire,yesterday,SIMULTANEOUS
extended,Nov. 20,extend,nov. 20,ENDED_BY
extended,O,extend,O,BEFORE
due,yesterday,due,yesterday,IS_INCLUDED
claims,O,claim,O,IS_INCLUDED
declined,third-quarter,decline,third-quarter,SIMULTANEOUS
loss,the quarter,loss,the quarter,SIMULTANEOUS
said,O,say,O,BEFORE
profit,year-earlier,profit,year-earlier,SIMULTANEOUS
loss,third-quarter,loss,third-quarter,SIMULTANEOUS
reported,O,report,O,BEFORE
cited,O,cite,O,BEFORE
income,A year earlier,income,a year earlier,SIMULTANEOUS
write,O,write,O,AFTER
loss,third-quarter,loss,third-quarter,SIMULTANEOUS
said,O,say,O,BEFORE
plunged,yesterday,plunge,yesterday,IS_INCLUDED
said,O,say,O,BEFORE
provides,O,provide,O,IS_INCLUDED
simulates,O,simulate,O,IS_INCLUDED
operates,O,operate,O,IS_INCLUDED
said,O,say,O,BEFORE
facing,O,face,O,INCLUDES
had,the third quarter,have,the 3 quarter,IS_INCLUDED
rose,the third quarter,rise,the 3 quarter,IS_INCLUDED
loss,the nine months,loss,the nine month,IS_INCLUDED
income,year-earlier,income,year-earlier,IS_INCLUDED
rose,the nine months,rise,the nine month,IS_INCLUDED
in,O,in,O,IS_INCLUDED
reported,the nine months,report,the nine month,IS_INCLUDED
offering,O,offering,O,BEFORE
extended,an additional year,extend,a additional year,SIMULTANEOUS
extended,one-year term,extend,one-year term,AFTER
convertible,one-year term,convertible,one-year term,IS_INCLUDED
lent,O,lend,O,BEFORE
operates,O,operate,O,INCLUDES
sold,O,sell,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
completion,Dec. 10,completion,dec. 10,ENDED_BY
scheduled,O,schedule,O,INCLUDES
up,mid-afternoon yesterday,up,mid-afternoon yesterday,IS_INCLUDED
said,O,say,O,BEFORE
raised,O,raise,O,BEFORE
derived,already,derive,already,SIMULTANEOUS
had,a year ago,have,a year ago,SIMULTANEOUS
loss,third-quarter,loss,third-quarter,IS_INCLUDED
reported,O,report,O,BEFORE
eliminate,future,eliminate,future,BEFORE
losses,future,los,future,IS_INCLUDED
achieve,1990,achieve,1990,IS_INCLUDED
said,O,say,O,AFTER
said,O,say,O,AFTER
examined,currently,examine,currently,IS_INCLUDED
continue,currently,continue,currently,IS_INCLUDED
has,O,have,O,IS_INCLUDED
said,O,say,O,BEFORE
adopt,early 1990,adopt,early 1990,BEGUN_BY
operate,early 1990,operate,early 1990,ENDED_BY
continue,O,continue,O,AFTER
acquire,January,acquire,january,IS_INCLUDED
announced,O,announce,O,BEFORE
has,now,have,now,IS_INCLUDED
said,O,say,O,BEFORE
filed,July 1988,file,july 1988,IS_INCLUDED
hit,1985,hit,1985,IS_INCLUDED
hit,1983,hit,1983,IS_INCLUDED
filed,O,file,O,BEFORE
peaked,the early 1980s,peaked,the early 1980s,IS_INCLUDED
talks,O,talk,O,INCLUDES
locked,O,lock,O,INCLUDES
close,Monday,close,monday,IS_INCLUDED
unresolved,O,unresolved,O,INCLUDES
take,this month,take,this month,SIMULTANEOUS
tendering,Tuesday,tender,tuesday,BEFORE
completed,O,complete,O,BEFORE
said,O,say,O,BEFORE
scheduled,O,schedule,O,IS_INCLUDED
said,O,say,O,BEFORE
told,early this week,tell,early this week,IS_INCLUDED
rose,O,rise,O,BEFORE
earned,the first nine months,earn,the 1 nine month,IS_INCLUDED
spread,the next three quarters,spread,the next three quarter,IS_INCLUDED
told,O,tell,O,BEFORE
centralized,O,centralize,O,AFTER
moves,Earlier,move,earlier,IDENTITY
said,earlier this year,say,earlier this year,AFTER
adopted,earlier this year,adopt,earlier this year,IS_INCLUDED
rose,yesterday,rise,yesterday,IS_INCLUDED
leave,O,leave,O,AFTER
take,O,take,O,AFTER
questioned,O,question,O,BEFORE
strategy,two-year,strategy,two-year,SIMULTANEOUS
participate,O,participate,O,AFTER
charge,fourth-quarter,charge,fourth-quarter,IS_INCLUDED
said,O,say,O,BEFORE
expected,O,expect,O,IS_INCLUDED
offered,O,offer,O,BEFORE
has,O,have,O,DURING
presented,this week,present,this week,IS_INCLUDED
holding,O,hold,O,DURING
signed,yesterday,sign,yesterday,IS_INCLUDED
offered,O,offer,O,AFTER
said,O,say,O,BEFORE
agreed,O,agree,O,BEFORE
began,Tuesday,begin,tuesday,IS_INCLUDED
attempt,O,attempt,O,AFTER
said,O,say,O,BEFORE
contribute,O,contribute,O,AFTER
said,O,say,O,BEFORE
proceedings,Tuesday,proceeding,tuesday,BEGUN_BY
results,This year,result,this year,IS_INCLUDED
flat,the year,flat,the year,IAFTER
earned,the year,earn,the year,IS_INCLUDED
ended,Sept. 30,end,sept. 30,SIMULTANEOUS
ended,the year,end,the year,ENDS
Sales,the latest period,sale,the late period,IS_INCLUDED
said,O,say,O,BEFORE
earned,O,earn,O,BEFORE
earnings,fourth-quarter,earnings,fourth-quarter,IS_INCLUDED
reported,O,report,O,BEFORE
closing,recent,closing,recent,INCLUDES
makes,O,make,O,DURING
closed,the next year or so,close,the next year or so,DURING
closed,yesterday,close,yesterday,IS_INCLUDED
slump,fourth-quarter,slump,fourth-quarter,IS_INCLUDED
Sales,the full year,sale,the full year,IAFTER
earned,A year earlier,earn,a year earlier,IS_INCLUDED
ended,Aug. 26,end,aug. 26,IS_INCLUDED
ended,the fourth quarter,end,the 4 quarter,ENDS
declared,O,declare,O,BEFORE
rose,O,rise,O,BEFORE
payable,Jan. 3,payable,jan. 3,IS_INCLUDED
rose,the fourth quarter,rise,the 4 quarter,IS_INCLUDED
said,O,say,O,BEFORE
reported,O,report,O,BEFORE
recognized,about two years ago,recognize,about two year ago,ENDS
listed,about two years ago,list,about two year ago,BEGINS
innovated,the 20th century,innovate,the 20th century,IS_INCLUDED
creation,the 20th century,creation,the 20th century,IS_INCLUDED
recognized,Oct. 23,recognize,oct. 23,IS_INCLUDED
pleased,O,please,O,BEFORE
lower,a year ago,low,a year ago,ENDS
closed,O,close,O,BEFORE
rose,the first nine months,rise,the 1 nine month,DURING
rose,the first nine months,rise,the 1 nine month,DURING
lower,the 1989 period,low,the 1989 period,IS_INCLUDED
charges,the year-earlier period,charge,the year-earlier period,IS_INCLUDED
gain,a flat second quarter,gain,a flat 2 quarter,AFTER
tied,a flat second quarter,tie,a flat 2 quarter,DURING
said,O,say,O,BEFORE
income,third-quarter,income,third-quarter,DURING
posted,O,post,O,BEFORE
rose,O,rise,O,BEFORE
loss,a year ago,loss,a year ago,ENDS
loss,a year ago,loss,a year ago,BEGINS
rumored,O,rumor,O,BEFORE
said,O,say,O,BEFORE
gained,The latest period,gain,the late period,DURING
had,The latest period,have,the late period,ENDS
had,the third quarter,have,the 3 quarter,ENDS
operations,the third quarter,operation,the 3 quarter,DURING
took,O,take,O,BEFORE
sell,O,sell,O,AFTER
said,O,say,O,BEFORE
said,O,say,O,BEFORE
complete,early next year,complete,early next year,IS_INCLUDED
has,O,have,O,DURING
has,O,have,O,DURING
proposed,O,propose,O,BEFORE
said,O,say,O,BEFORE
abandoning,O,abandon,O,INCLUDES
set,yesterday,set,yesterday,BEFORE
said,O,say,O,BEFORE
had,last year,have,last year,IS_INCLUDED
reaches,now,reach,now,IS_INCLUDED
control,now,control,now,IS_INCLUDED
said,now,say,now,IDENTITY
said,O,say,O,BEFORE
pay,O,pay,O,AFTER
brings,O,bring,O,IS_INCLUDED
had,the quarter,have,the quarter,IS_INCLUDED
had,Sept. 30,have,sept. 30,ENDED_BY
earned,quarter,earn,quarter,IS_INCLUDED
results,year-ago,result,year-ago,IS_INCLUDED
established,the third quarter,establish,the 3 quarter,IS_INCLUDED
added,the third quarter,add,the 3 quarter,IS_INCLUDED
charged,the third quarter,charge,the 3 quarter,IS_INCLUDED
loss,third-quarter,loss,third-quarter,IS_INCLUDED
used,three years,use,three year,IS_INCLUDED
said,O,say,O,BEFORE
used,three years,use,three year,IS_INCLUDED
dedicated,each month,dedicate,each month,IS_INCLUDED
said,O,say,O,BEFORE
said,last Wednesday,say,last wednesday,IS_INCLUDED
accepted,O,accept,O,INCLUDES
own,O,own,O,INCLUDES
making,O,make,O,INCLUDES
said,O,say,O,BEFORE
launched,last week,launch,last week,IS_INCLUDED
told,O,tell,O,BEFORE
told,Earlier yesterday,tell,earlier yesterday,IS_INCLUDED
trading,O,trading,O,AFTER
trading,Monday,trading,monday,IS_INCLUDED
suggested,O,suggest,O,BEFORE
fight,O,fight,O,IS_INCLUDED
said,O,say,O,BEFORE
loss,This quarter,loss,this quarter,DURING_INV
loss,Sept. 30,loss,sept. 30,ENDED_BY
loss,the third quarter,loss,the 3 quarter,DURING
