@relation te3-ee

@attribute token1 {0,1}
@attribute token2 {0,1}
@attribute lemma1 {0,1}
@attribute lemma2 {0,1}
@attribute tokenchunk1 {0,1}
@attribute tokenchunk2 {0,1}
@attribute tempMarkerText {0,1}
@attribute causMarkerText {0,1}
@attribute label {BEFORE, AFTER, IBEFORE, IAFTER, IDENTITY, SIMULTANEOUS, INCLUDES, IS_INCLUDED, DURING, DURING_INV, BEGINS, BEGUN_BY, ENDS, ENDED_BY}

@data
raised,erasing,raise,erase,were raised,will continue erasing,as,O,IS_INCLUDED
raised,continue,raise,continue,were raised,will continue erasing,as,O,IS_INCLUDED
raised,do,raise,do,were raised,helped to do,as,O,AFTER
raised,helped,raise,help,were raised,helped to do,as,O,AFTER
raised,do,raise,do,were raised,do QUOTQUOT,as,O,IS_INCLUDED
raised,antagonize,raise,antagonize,were raised,antagonize,as,O,IS_INCLUDED
raised,draw,raise,draw,were raised,would draw,as,O,IS_INCLUDED
raised,argued,raise,argue,were raised,argued,as,O,IS_INCLUDED
raised,faced,raise,face,were raised,faced,as,O,IS_INCLUDED
raised,said,raise,say,were raised,said COMMA to cement,as,O,IS_INCLUDED
raised,respects,raise,respect,were raised,respects,as,O,IS_INCLUDED
raised,serve,raise,serve,were raised,to serve,as,if,BEFORE
raised,want,raise,want,were raised,want,as,if,IS_INCLUDED
raised,reassure,raise,reassure,were raised,to reassure,as,if,IS_INCLUDED
raised,gone,raise,go,were raised,has gone,as,if,IS_INCLUDED
raised,reactions,raise,reaction,were raised,the reactions,as,if,IS_INCLUDED
raised,been,raise,be,were raised,has been,as,if,IS_INCLUDED
raised,remembered,raise,remember,were raised,are remembered,as,if,IS_INCLUDED
raised,reached,raise,reach,were raised,reached,as,if,IS_INCLUDED
raised,expanded,raise,expand,were raised,has expanded,as,if,AFTER
raised,brought,raise,bring,were raised,was brought,as,if,AFTER
raised,defense,raise,defense,were raised,the collective defense,as,if,IS_INCLUDED
raised,calls,raise,call,were raised,calls,as,if,IS_INCLUDED
raised,Formed,raise,form,were raised,Formed,as,if,AFTER
raised,founded,raise,found,were raised,was founded,as,if,AFTER
raised,wanted,raise,want,were raised,wanted,as,if,IS_INCLUDED
raised,choose,raise,choose,were raised,to choose,as,if,AFTER
raised,decision,raise,decision,were raised,decision,as,if,AFTER
raised,is,raise,be,were raised,is,as,if,IS_INCLUDED
raised,add,raise,add,were raised,add,as,if,BEFORE
raised,prove,raise,prove,were raised,shall prove,as,if,BEFORE
raised,carried,raise,carry,were raised,carried,as,if,IS_INCLUDED
raised,understood,raise,understand,were raised,understood,as,if,IS_INCLUDED
raised,share,raise,share,were raised,share,as,if,IS_INCLUDED
raised,meant,raise,mean,were raised,meant,as,if,IS_INCLUDED
raised,remembers,raise,remember,were raised,remembers,as,if,IS_INCLUDED
raised,become,raise,become,were raised,become,as,if,IS_INCLUDED
raised,dreamed,raise,dream,were raised,dreamed,as,if,AFTER
raised,fall,raise,fall,were raised,fall,as,if,AFTER
raised,believing,raise,believe,were raised,believing,as,if,AFTER
raised,work,raise,work,were raised,his opposition work,as,if,AFTER
raised,remained,raise,remain,were raised,had remained,as,if,AFTER
raised,win,raise,win,were raised,to win,as,if,AFTER
raised,helped,raise,help,were raised,helped,as,if,AFTER
raised,showed,raise,show,were raised,showed,as,if,IS_INCLUDED
raised,era,raise,era,were raised,the Communist era,as,if,AFTER
raised,was,raise,be,were raised,was,as,if,AFTER
raised,belonged,raise,belong,were raised,belonged,as,if,IS_INCLUDED
raised,agree,raise,agree,were raised,their armies and agree,as,if,AFTER
raised,had,raise,have,were raised,have had to cut,as,if,AFTER
raised,organize,raise,organize,were raised,organize,as,if,AFTER
raised,cut,raise,cut,were raised,have had to cut,as,if,AFTER
raised,meet,raise,meet,were raised,to meet,as,if,IS_INCLUDED
raised,be,raise,be,were raised,must be,as,if,IS_INCLUDED
raised,agree,raise,agree,were raised,does not agree,as,if,IS_INCLUDED
raised,spelling,raise,spell,were raised,spelling,as,if,IS_INCLUDED
raised,be,raise,be,were raised,must be resolute,as,if,IS_INCLUDED
raised,make,raise,make,were raised,make,as,if,IS_INCLUDED
raised,has,raise,have,were raised,has,as,if,IS_INCLUDED
raised,is,raise,be,were raised,is not,as,if,IS_INCLUDED
raised,enforcement,raise,enforcement,were raised,NATO-led enforcement,as,if,IS_INCLUDED
raised,explaining,raise,explain,were raised,explaining,as,if,IS_INCLUDED
raised,enforce,raise,enforce,were raised,enforce,as,if,IS_INCLUDED
raised,was,raise,be,were raised,was,as,if,IS_INCLUDED
raised,resisting,raise,resist,were raised,is resisting,as,if,IS_INCLUDED
raised,posed,raise,pose,were raised,posed,as,if,IS_INCLUDED
raised,be,raise,be,were raised,will be,as,if,BEFORE
raised,face,raise,face,were raised,face,as,if,IS_INCLUDED
raised,know,raise,know,were raised,know,as,if,IS_INCLUDED
raised,face,raise,face,were raised,to face QUOTQUOT,as,O,IS_INCLUDED
raised,ready,raise,ready,were raised,ready,as,O,IS_INCLUDED
raised,aftermath,raise,aftermath,were raised,the aftermath,as,O,AFTER
raised,drawn,raise,draw,were raised,drawn,as,O,AFTER
raised,replacing,raise,replace,were raised,replacing,as,O,IS_INCLUDED
raised,erasing,raise,erase,were raised,will continue erasing,as,O,IS_INCLUDED
raised,continue,raise,continue,were raised,will continue erasing,as,O,IS_INCLUDED
raised,do,raise,do,were raised,helped to do,as,O,AFTER
raised,helped,raise,help,were raised,helped to do,as,O,AFTER
raised,do,raise,do,were raised,do QUOTQUOT,as,O,IS_INCLUDED
raised,antagonize,raise,antagonize,were raised,antagonize,as,O,IS_INCLUDED
raised,draw,raise,draw,were raised,would draw,as,O,IS_INCLUDED
raised,argued,raise,argue,were raised,argued,as,O,IS_INCLUDED
raised,faced,raise,face,were raised,faced,as,O,IS_INCLUDED
raised,said,raise,say,were raised,said COMMA to cement,as,O,IS_INCLUDED
raised,respects,raise,respect,were raised,respects,as,O,IS_INCLUDED
lit,serve,light,serve,lit,to serve,as,if,BEFORE
lit,want,light,want,lit,want,as,if,IS_INCLUDED
lit,reassure,light,reassure,lit,to reassure,as,if,IS_INCLUDED
lit,gone,light,go,lit,has gone,as,if,IS_INCLUDED
lit,reactions,light,reaction,lit,the reactions,as,if,IS_INCLUDED
lit,been,light,be,lit,has been,as,if,IS_INCLUDED
lit,remembered,light,remember,lit,are remembered,as,if,IS_INCLUDED
lit,reached,light,reach,lit,reached,as,if,IS_INCLUDED
lit,expanded,light,expand,lit,has expanded,as,if,AFTER
lit,brought,light,bring,lit,was brought,as,if,AFTER
lit,defense,light,defense,lit,the collective defense,as,if,IS_INCLUDED
lit,calls,light,call,lit,calls,as,if,IS_INCLUDED
lit,Formed,light,form,lit,Formed,as,if,AFTER
lit,founded,light,found,lit,was founded,as,if,AFTER
lit,wanted,light,want,lit,wanted,as,if,IS_INCLUDED
lit,choose,light,choose,lit,to choose,as,if,AFTER
lit,decision,light,decision,lit,decision,as,if,AFTER
lit,is,light,be,lit,is,as,if,IS_INCLUDED
lit,add,light,add,lit,add,as,if,BEFORE
lit,prove,light,prove,lit,shall prove,as,if,BEFORE
lit,carried,light,carry,lit,carried,as,if,IS_INCLUDED
lit,understood,light,understand,lit,understood,as,if,IS_INCLUDED
lit,share,light,share,lit,share,as,if,IS_INCLUDED
lit,meant,light,mean,lit,meant,as,if,IS_INCLUDED
lit,remembers,light,remember,lit,remembers,as,if,IS_INCLUDED
lit,become,light,become,lit,become,as,if,IS_INCLUDED
lit,dreamed,light,dream,lit,dreamed,as,if,AFTER
lit,fall,light,fall,lit,fall,as,if,AFTER
lit,believing,light,believe,lit,believing,as,if,AFTER
lit,work,light,work,lit,his opposition work,as,if,AFTER
lit,remained,light,remain,lit,had remained,as,if,AFTER
lit,win,light,win,lit,to win,as,if,AFTER
lit,helped,light,help,lit,helped,as,if,AFTER
lit,showed,light,show,lit,showed,as,if,IS_INCLUDED
lit,era,light,era,lit,the Communist era,as,if,AFTER
lit,was,light,be,lit,was,as,if,AFTER
lit,belonged,light,belong,lit,belonged,as,if,IS_INCLUDED
lit,agree,light,agree,lit,their armies and agree,as,if,AFTER
lit,had,light,have,lit,have had to cut,as,if,AFTER
lit,organize,light,organize,lit,organize,as,if,AFTER
lit,cut,light,cut,lit,have had to cut,as,if,AFTER
lit,meet,light,meet,lit,to meet,as,if,IS_INCLUDED
lit,be,light,be,lit,must be,as,if,IS_INCLUDED
lit,agree,light,agree,lit,does not agree,as,if,IS_INCLUDED
lit,spelling,light,spell,lit,spelling,as,if,IS_INCLUDED
lit,be,light,be,lit,must be resolute,as,if,IS_INCLUDED
lit,make,light,make,lit,make,as,if,IS_INCLUDED
lit,has,light,have,lit,has,as,if,IS_INCLUDED
lit,is,light,be,lit,is not,as,if,IS_INCLUDED
lit,enforcement,light,enforcement,lit,NATO-led enforcement,as,if,IS_INCLUDED
lit,explaining,light,explain,lit,explaining,as,if,IS_INCLUDED
lit,enforce,light,enforce,lit,enforce,as,if,IS_INCLUDED
lit,was,light,be,lit,was,as,if,IS_INCLUDED
lit,resisting,light,resist,lit,is resisting,as,if,IS_INCLUDED
lit,posed,light,pose,lit,posed,as,if,IS_INCLUDED
lit,be,light,be,lit,will be,as,if,BEFORE
lit,face,light,face,lit,face,as,if,IS_INCLUDED
lit,know,light,know,lit,know,as,if,IS_INCLUDED
lit,face,light,face,lit,to face QUOTQUOT,as,O,IS_INCLUDED
lit,ready,light,ready,lit,ready,as,O,IS_INCLUDED
lit,aftermath,light,aftermath,lit,the aftermath,as,O,AFTER
lit,drawn,light,draw,lit,drawn,as,O,AFTER
lit,replacing,light,replace,lit,replacing,as,O,IS_INCLUDED
lit,erasing,light,erase,lit,will continue erasing,as,O,IS_INCLUDED
lit,continue,light,continue,lit,will continue erasing,as,O,IS_INCLUDED
lit,do,light,do,lit,helped to do,as,O,AFTER
lit,helped,light,help,lit,helped to do,as,O,AFTER
lit,do,light,do,lit,do QUOTQUOT,as,O,IS_INCLUDED
lit,antagonize,light,antagonize,lit,antagonize,as,O,IS_INCLUDED
lit,draw,light,draw,lit,would draw,as,O,IS_INCLUDED
lit,argued,light,argue,lit,argued,as,O,IS_INCLUDED
lit,faced,light,face,lit,faced,as,O,IS_INCLUDED
lit,said,light,say,lit,said COMMA to cement,as,O,IS_INCLUDED
lit,respects,light,respect,lit,respects,as,O,IS_INCLUDED
celebrations,serve,celebration,serve,small-scale public celebrations,to serve,as,if,BEFORE
celebrations,want,celebration,want,small-scale public celebrations,want,as,if,IS_INCLUDED
celebrations,reassure,celebration,reassure,small-scale public celebrations,to reassure,as,if,IS_INCLUDED
celebrations,gone,celebration,go,small-scale public celebrations,has gone,as,if,IS_INCLUDED
celebrations,reactions,celebration,reaction,small-scale public celebrations,the reactions,as,if,IS_INCLUDED
celebrations,been,celebration,be,small-scale public celebrations,has been,as,if,IS_INCLUDED
celebrations,remembered,celebration,remember,small-scale public celebrations,are remembered,as,if,IS_INCLUDED
celebrations,reached,celebration,reach,small-scale public celebrations,reached,as,if,IS_INCLUDED
celebrations,expanded,celebration,expand,small-scale public celebrations,has expanded,as,if,AFTER
celebrations,brought,celebration,bring,small-scale public celebrations,was brought,as,if,AFTER
celebrations,defense,celebration,defense,small-scale public celebrations,the collective defense,as,if,IS_INCLUDED
celebrations,calls,celebration,call,small-scale public celebrations,calls,as,if,IS_INCLUDED
celebrations,Formed,celebration,form,small-scale public celebrations,Formed,as,if,AFTER
celebrations,founded,celebration,found,small-scale public celebrations,was founded,as,if,AFTER
celebrations,wanted,celebration,want,small-scale public celebrations,wanted,as,if,IS_INCLUDED
celebrations,choose,celebration,choose,small-scale public celebrations,to choose,as,if,AFTER
celebrations,decision,celebration,decision,small-scale public celebrations,decision,as,if,AFTER
celebrations,is,celebration,be,small-scale public celebrations,is,as,if,IS_INCLUDED
celebrations,add,celebration,add,small-scale public celebrations,add,as,if,BEFORE
celebrations,prove,celebration,prove,small-scale public celebrations,shall prove,as,if,BEFORE
celebrations,carried,celebration,carry,small-scale public celebrations,carried,as,if,IS_INCLUDED
celebrations,understood,celebration,understand,small-scale public celebrations,understood,as,if,IS_INCLUDED
celebrations,share,celebration,share,small-scale public celebrations,share,as,if,IS_INCLUDED
celebrations,meant,celebration,mean,small-scale public celebrations,meant,as,if,IS_INCLUDED
celebrations,remembers,celebration,remember,small-scale public celebrations,remembers,as,if,IS_INCLUDED
celebrations,become,celebration,become,small-scale public celebrations,become,as,if,IS_INCLUDED
celebrations,dreamed,celebration,dream,small-scale public celebrations,dreamed,as,if,AFTER
celebrations,fall,celebration,fall,small-scale public celebrations,fall,as,if,AFTER
celebrations,believing,celebration,believe,small-scale public celebrations,believing,as,if,AFTER
celebrations,work,celebration,work,small-scale public celebrations,his opposition work,as,if,AFTER
celebrations,remained,celebration,remain,small-scale public celebrations,had remained,as,if,AFTER
celebrations,win,celebration,win,small-scale public celebrations,to win,as,if,AFTER
celebrations,helped,celebration,help,small-scale public celebrations,helped,as,if,AFTER
celebrations,showed,celebration,show,small-scale public celebrations,showed,as,if,IS_INCLUDED
celebrations,era,celebration,era,small-scale public celebrations,the Communist era,as,if,AFTER
celebrations,was,celebration,be,small-scale public celebrations,was,as,if,AFTER
celebrations,belonged,celebration,belong,small-scale public celebrations,belonged,as,if,IS_INCLUDED
celebrations,agree,celebration,agree,small-scale public celebrations,their armies and agree,as,if,AFTER
celebrations,had,celebration,have,small-scale public celebrations,have had to cut,as,if,AFTER
celebrations,organize,celebration,organize,small-scale public celebrations,organize,as,if,AFTER
celebrations,cut,celebration,cut,small-scale public celebrations,have had to cut,as,if,AFTER
celebrations,meet,celebration,meet,small-scale public celebrations,to meet,as,if,IS_INCLUDED
celebrations,be,celebration,be,small-scale public celebrations,must be,as,if,IS_INCLUDED
celebrations,agree,celebration,agree,small-scale public celebrations,does not agree,as,if,IS_INCLUDED
celebrations,spelling,celebration,spell,small-scale public celebrations,spelling,as,if,IS_INCLUDED
celebrations,be,celebration,be,small-scale public celebrations,must be resolute,as,if,IS_INCLUDED
celebrations,make,celebration,make,small-scale public celebrations,make,as,if,IS_INCLUDED
celebrations,has,celebration,have,small-scale public celebrations,has,as,if,IS_INCLUDED
celebrations,is,celebration,be,small-scale public celebrations,is not,as,if,IS_INCLUDED
celebrations,enforcement,celebration,enforcement,small-scale public celebrations,NATO-led enforcement,as,if,IS_INCLUDED
celebrations,explaining,celebration,explain,small-scale public celebrations,explaining,as,if,IS_INCLUDED
celebrations,enforce,celebration,enforce,small-scale public celebrations,enforce,as,if,IS_INCLUDED
celebrations,was,celebration,be,small-scale public celebrations,was,as,if,IS_INCLUDED
celebrations,resisting,celebration,resist,small-scale public celebrations,is resisting,as,if,IS_INCLUDED
celebrations,posed,celebration,pose,small-scale public celebrations,posed,as,if,IS_INCLUDED
celebrations,be,celebration,be,small-scale public celebrations,will be,as,if,BEFORE
celebrations,face,celebration,face,small-scale public celebrations,face,as,if,IS_INCLUDED
celebrations,know,celebration,know,small-scale public celebrations,know,as,if,IS_INCLUDED
celebrations,face,celebration,face,small-scale public celebrations,to face QUOTQUOT,as,O,IS_INCLUDED
celebrations,ready,celebration,ready,small-scale public celebrations,ready,as,O,IS_INCLUDED
celebrations,aftermath,celebration,aftermath,small-scale public celebrations,the aftermath,as,O,AFTER
celebrations,drawn,celebration,draw,small-scale public celebrations,drawn,as,O,AFTER
celebrations,replacing,celebration,replace,small-scale public celebrations,replacing,as,O,IS_INCLUDED
celebrations,erasing,celebration,erase,small-scale public celebrations,will continue erasing,as,O,IS_INCLUDED
celebrations,continue,celebration,continue,small-scale public celebrations,will continue erasing,as,O,IS_INCLUDED
celebrations,do,celebration,do,small-scale public celebrations,helped to do,as,O,AFTER
celebrations,helped,celebration,help,small-scale public celebrations,helped to do,as,O,AFTER
celebrations,do,celebration,do,small-scale public celebrations,do QUOTQUOT,as,O,IS_INCLUDED
celebrations,antagonize,celebration,antagonize,small-scale public celebrations,antagonize,as,O,IS_INCLUDED
celebrations,draw,celebration,draw,small-scale public celebrations,would draw,as,O,IS_INCLUDED
celebrations,argued,celebration,argue,small-scale public celebrations,argued,as,O,IS_INCLUDED
celebrations,faced,celebration,face,small-scale public celebrations,faced,as,O,IS_INCLUDED
celebrations,said,celebration,say,small-scale public celebrations,said COMMA to cement,as,O,IS_INCLUDED
celebrations,respects,celebration,respect,small-scale public celebrations,respects,as,O,IS_INCLUDED
marked,serve,mark,serve,was marked,to serve,as,if,BEFORE
marked,want,mark,want,was marked,want,as,if,IS_INCLUDED
marked,reassure,mark,reassure,was marked,to reassure,as,if,IS_INCLUDED
marked,gone,mark,go,was marked,has gone,as,if,IS_INCLUDED
marked,reactions,mark,reaction,was marked,the reactions,as,if,IS_INCLUDED
marked,been,mark,be,was marked,has been,as,if,IS_INCLUDED
