token_e1,token_e2,lemma_e1,lemma_e2,pos_e1|pos_e2,mainpos_e1|mainpos_e2,chunk_e1|chunk_e2,ner_e1|ner_e2,same_pos,same_mainpos,ent_distance,sent_distance,ent_order,evclass_e1,tense-aspect_e1,pol_e1,tmxtype-value_e2,tmxdct_e2,deprel,ismainverb,temp_marker-position,temp_marker_deprel,timexrule, label
begin,O,begin,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,ASPECTUAL,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
leaving,O,leave,O,VVG|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
implied,yesterday,imply,yesterday,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,when|AFTER,TMP-TMP|O,O,IS_INCLUDED
trying,yesterday,try,yesterday,VVG|NN1,v|n,I-VP|I-NP,O|O,FALSE,FALSE,8,2,AFTER,I_ACTION,PAST|PROGRESSIVE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,INCLUDES
said,yesterday,say,yesterday,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,11,3,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
asked,yesterday,ask,yesterday,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,when|BEFORE,TMP|O,O,IS_INCLUDED
drags,O,drag,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
tried,Friday,try,friday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
invited,Friday,invite,friday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,7,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
said,yesterday,say,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,10,2,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
tried,yesterday,try,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,then|BEGIN,ADV|O,O,IS_INCLUDED
asked,yesterday,ask,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,O,O|O,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,the_weekend,say,the_weekend,VVD|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-WNN-WE,FALSE,TMP-PMOD,MAIN,to|BETWEEN,SBJ-APPO-NMOD-PMOD|O,O,IS_INCLUDED
declared,O,declare,O,VVN|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
has,O,have,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
allowed,O,allow,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PROGRESSIVE,neg,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
finds,O,find,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
says,O,say,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
put,the_end_of_the_month,put,the_end_of_the_month,VVB|AT0_NN1_PRF_AT0_NN1,v|art_n_prep_art_n,I-VP|B-NP_I-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,O,in|BETWEEN,PUT|O,O,ENDED_BY
go,the_end_of_the_month,go,the_end_of_the_month,VVB|AT0_NN1_PRF_AT0_NN1,v|art_n_prep_art_n,I-VP|B-NP_I-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,2,1,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O,O,AFTER
guessing,O,guessing,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
planning,O,plan,O,VVG|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
confirmed,the_weekend,confirm,the_weekend,VVD|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-WNN-WE,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,late,say,late,VVD|AJ0,v|adj,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-NMOD,MAIN,early|BETWEEN,ADV-SUB-ADV-PMOD-NMOD-PMOD-NMOD-NMOD|O,O,IS_INCLUDED
dictating,O,dictate,O,VVG|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
offended,O,offend,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
asked,O,ask,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
participating,O,participate,O,VVG|O,v|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
entrenched,O,entrench,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
appears,O,appear,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
disavow,O,disavow,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
became,the_weekend,become,the_weekend,VVD|AT0_NN1,v|art_n,O|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-WNN-WE,FALSE,SBJ-TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
declaring,the_weekend,declare,the_weekend,VVG|AT0_NN1,v|art_n,O|B-NP_I-NP,O|O,FALSE,FALSE,3,0,AFTER,REPORTING,O|O,O,DATE|NNNN-WNN-WE,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
has,O,have,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
cause,O,cause,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
seem,O,seem,O,VVB|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,PERCEPTION,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
unleashed,O,unleash,O,VVD|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
believed,O,believe,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
deliver,O,deliver,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
appears,O,appear,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
remains,O,remain,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
seen,O,see,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,PERCEPTION,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,AFTER
commit,O,commit,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
continues,O,continue,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,ASPECTUAL,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
have,O,have,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
assumed,O,assume,O,VVN|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
growing,O,grow,O,VVG|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
say,O,say,O,VVB|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
decided,Feb._11,decide,feb._11,VVN|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
picked,a_week_or_so_ago,pick,a_week_or_so_ago,VVN|AT0_NN1_CJC_AV0,v|art_n_conj_adv,B-VP|B-NP_I-NP_B-ADVP_I-ADVP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,then|BEGIN,TMP|O,O,IS_INCLUDED
start,Saturday_night,start,saturday_night,VVB|NP0_NN1,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,ASPECTUAL,PRESENT|NONE,pos,TIME|NNNN-NN-NNTNI,FALSE,O,O,then|BEGIN,O|O,O,IS_INCLUDED
offensive,Saturday_night,offensive,saturday_night,NN1|NP0_NN1,n|n,I-NP|B-NP_I-NP,O|O,FALSE,TRUE,2,0,AFTER,OCCURRENCE,O|O,O,TIME|NNNN-NN-NNTNI,FALSE,O,O,then|BEGIN,O|O,O,BEGUN_BY
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
considers,O,consider,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
keeping,O,keep,O,VVG|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,ASPECTUAL,PRESPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
forestalled,O,forestall,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
withdraw,a_week,withdraw,a_week,PRP|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DURATION|PNW,FALSE,TMP-PMOD,O,later|BEGIN,O|O,O,IS_INCLUDED
withdraw,noon_Saturday,withdraw,noon_saturday,PRP|NN1_NP0,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,BEFORE,OCCURRENCE,O|O,O,TIME|NNNN-NN-NNTNN:NN,FALSE,O,O,within|BETWEEN,TMP|O,O,AFTER
starting,noon_Saturday,start,noon_saturday,VVG|NN1_NP0,v|n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,ASPECTUAL,PRESPART|NONE,pos,TIME|NNNN-NN-NNTNN:NN,FALSE,PMOD-PMOD,O,later|BEGIN,O|O,O,IS_INCLUDED
argued,O,argue,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
began,last_August,begin,last_august,VVD|AJ0_NP0,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,O,after|BETWEEN,TMP|O,O,IS_INCLUDED
offensive,Saturday_night,offensive,saturday_night,AJ0|NP0_NN1,adj|n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,BEFORE,OCCURRENCE,O|O,O,TIME|NNNN-NN-NNTNI,FALSE,O,O,as|BETWEEN,O|NMOD,O,IS_INCLUDED
seen,O,see,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,PERCEPTION,PASTPART|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
hopes,O,hope,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
surrender,the_next_few_days,surrender,the_next_few_day,VVB|AT0_AJ0_NN2,v|art_adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,FUTURE|NONE,pos,DURATION|PXD,FALSE,VC-TMP-PMOD,O,to|BETWEEN,VC-ADV|O,O,IS_INCLUDED
hopes,O,hope,O,NN2|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
happens,O,happen,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,neg,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
says,O,say,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
written,O,write,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
retire,O,retire,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
say,O,say,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
says,O,say,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
has,O,have,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
tragedy,O,tragedy,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
complete,year-end,complete,year-end,VVB|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,ASPECTUAL,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,O,O|O,O|O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
eligible,now,eligible,now,AJ0|AV0,adj|adv,B-ADJP|B-ADVP,O|O,FALSE,FALSE,1,0,AFTER,STATE,O|O,O,DATE|PRESENT_REF,FALSE,O,O,O|O,O|O,O,BEGUN_BY
totaled,1988,total,1988,VVD|CRD,O|O,B-VP|B-NP,O|O,FALSE,TRUE,1,0,BEFORE,I_ACTION,O|O,O,DATE|NNNN,FALSE,TMP-PMOD,O,in|AFTER,TMP-PMOD-APPO-NMOD-PMOD-NMOD|APPO-NMOD-PMOD-NMOD,O,IS_INCLUDED
according,O,accord,O,VVG|O,v|O,B-PP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
direct,O,direct,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
spending,O,spending,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
left,O,leave,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
declines,each_of_the_past_three_years,decline,each_of_the_past_three_year,NN2|AT0_PRF_AT0_AJ0_CRD_NN2,n|pron_prep_art_adj_n,B-NP|B-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DURATION|PNY,FALSE,O,O,in|BETWEEN,O|PMOD,O,IS_INCLUDED
advertised,today,advertise,today,VVN|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,LOC-PMOD-NMOD,O,O|O,O|O,O,IS_INCLUDED
scheduled,O,schedule,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
expire,the_end_of_November,expire,the_end_of_november,VVB|AT0_NN1_PRF_NP0,v|art_n_prep_pn,I-VP|I-NP_B-PP_B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,INFINITIVE|NONE,pos,TIME|NNNN-NN,FALSE,TMP-PMOD,MAIN,at|BETWEEN,TMP|PMOD,O,ENDED_BY
payable,Jan._2,payable,jan._2,AJ0|NP0_CRD,adj|O_n,B-ADJP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,PRD-TMP,O,O|O,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
begin,the_end_of_this_week,begin,the_end_of_this_week,VVB|AT0_NN1_PRF_AT0_NN1,v|art_n_prep_pron_n,I-VP|B-NP_I-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,ASPECTUAL,PRESENT|NONE,pos,DATE|NNNN-WNN,FALSE,O,O,to|BETWEEN,VC-OPRD-ADV|O,O,IS_INCLUDED
mailing,the_end_of_this_week,mail,the_end_of_this_week,VVG|AT0_NN1_PRF_AT0_NN1,v|art_n_prep_pron_n,I-VP|B-NP_I-NP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-WNN,FALSE,O,O,to|BETWEEN,ADV|O,O,IS_INCLUDED
expire,Nov._21,expire,nov._21,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,O,for|AFTER,O|O,O,SIMULTANEOUS
owns,O,own,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
has,O,have,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
set,O,set,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
declined,O,decline,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
agreement,O,agreement,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
expected,O,expect,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
closing,December,closing,december,NN1|NP0,n|n,B-NP|B-NP,O|O,FALSE,TRUE,2,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,NMOD-VC-TMP-PMOD,O,at|BETWEEN,PMOD|PMOD-NMOD-VC-TMP-PMOD,O,IS_INCLUDED
effect,Nov._13,effect,nov._13,NN1|NP0_CRD,n|O_n,B-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,ASPECTUAL,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
